budget,id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,release_date,production_country
12000000,13335,en,26.219598,43493123,107,Released,Harold & Kumar Escape from Guantanamo Bay,6.2,497,Comedy,2008-04-25,united_state
15000000,76726,en,64.504747,145000000,84,Released,Chronicle,6.6,1935,Science fiction,2012-02-01,united_state
12000000,10269,en,3.389249,30400000,132,Released,Yentl,6.2,51,others,1983-11-18,united_kingdom
5000000,36819,en,14.779537,42365581,116,Released,Time Bandits,6.6,249,others,1981-07-13,united_kingdom
12000000,17130,en,6.703319,61141030,93,Released,Crossroads,4.7,158,Action,2002-02-15,united_state
12000000,57214,en,49.070321,100000000,88,Released,Project X,6.5,1564,Comedy,2012-03-01,united_state
12000000,11202,en,21.933822,89800000,172,Released,Patton,7.3,323,Comedy,1970-01-25,united_state
12000000,9357,en,20.624896,52223306,96,Released,One Hour Photo,6.6,435,Thriller,2002-08-21,united_state
12000000,13812,en,8.083995,40855419,89,Released,Quarantine,5.5,339,Thriller,2008-10-10,united_state
12000000,9030,en,11.135734,56309766,98,Released,The Eye,5.5,281,Comedy,2008-02-01,united_state
12000000,19084,en,4.623609,31179516,97,Released,Johnson Family Vacation,4.7,30,Comedy,2004-04-07,united_state
12000000,8386,en,11.510281,31155435,93,Released,How High,6.3,218,Comedy,2001-12-21,united_state
0,10437,en,15.085981,27281507,85,Released,The Muppet Christmas Carol,7.2,212,Comedy,1992-12-10,united_state
12000000,1360,en,18.422327,56298474,123,Released,Frida,7.3,383,Comedy,2002-08-29,mexico
12000000,101267,en,8.410688,32726956,93,Released,Katy Perry: Part of Me,6.5,85,others,2012-06-28,united_state
12000000,222935,en,74.358971,307166834,125,Released,The Fault in Our Stars,7.6,3759,Romance,2014-05-16,united_state
12000000,10220,en,18.422008,22921898,121,Released,Rounders,6.9,439,Comedy,1998-09-11,united_state
0,284296,en,15.896312,25434291,102,Released,Top Five,6.3,210,Comedy,2014-12-12,united_state
12000000,31915,en,8.61659,54000000,102,Released,Prophecy,5.4,25,Thriller,1979-01-01,united_state
12000000,11601,en,6.044161,21133087,99,Released,Stir of Echoes,6.5,330,Thriller,1999-09-10,united_state
12000000,205220,en,29.019504,100129872,98,Released,Philomena,7.4,579,Comedy,2013-11-01,united_kingdom
0,11354,en,6.2464,0,118,Released,The Upside of Anger,6.4,72,Comedy,2005-01-23,united_state
0,16241,en,5.315213,0,125,Released,The Boys from Brazil,6.6,101,Thriller,1978-10-05,united_kingdom
12000000,14191,en,16.931846,23006849,104,Released,Aquamarine,5.8,364,Science fiction,2006-03-03, australia
12000000,286565,en,64.610671,85512300,109,Released,Paper Towns,6.1,1937,Comedy,2015-06-18,united_state
0,26710,en,4.480167,51,86,Released,My Baby's Daddy,4.3,15,Comedy,2004-01-09,united_state
12000000,129670,en,29.223881,17654912,115,Released,Nebraska,7.4,636,Comedy,2013-09-21,united_state
0,9059,en,7.710797,0,92,Released,Tales from the Crypt: Demon Knight,6.7,94,Thriller,1995-01-13,united_state
12000000,34549,en,1.081822,17292381,86,Released,Max Keeble's Big Move,5.4,33,Comedy,2001-10-05,united_state
12000000,57157,en,16.183746,22939027,94,Released,Young Adult,5.6,364,Comedy,2011-12-16,united_state
12000000,1948,en,47.992817,42931041,88,Released,Crank,6.6,1151,Action,2006-08-31,united_state
0,28353,en,1.20245,13960203,93,Released,Def Jam's How to Be a Player,5.3,8,Comedy,1997-08-06,united_state
12000000,46889,en,0.700792,12902790,100,Released,Living Out Loud,5.3,11,Comedy,1998-10-30,united_state
0,38093,en,10.409253,21520719,100,Released,Just Wright,6.1,99,Comedy,2010-05-14,united_state
0,14976,en,14.345428,0,113,Released,Rachel Getting Married,6.1,163,Comedy,2008-10-03,united_state
12000000,11027,en,6.803763,0,122,Released,The Postman Always Rings Twice,6.4,110,Romance,1981-03-20,germany
0,3635,en,19.944479,31466789,101,Released,Girl with a Pearl Earring,6.4,377,Comedy,2003-08-31,united_kingdom
14000000,387,de,26.967494,85000000,149,Released,Das Boot,7.9,613,Action,1981-09-16,germany
12000000,6020,en,3.444542,0,93,Released,Sorority Boys,4.6,47,Comedy,2002-03-22,united_state
0,122906,en,74.817641,87100449,123,Released,About Time,7.8,2067,Comedy,2013-08-16,united_kingdom
0,9550,zh,21.064082,92863945,119,Released,House of Flying Daggers,7.1,439,Advanture,2004-05-19,china
12000000,60599,en,16.40512,35485056,100,Released,Arbitrage,6.1,294,Comedy,2012-09-14,united_state
12000000,227719,en,32.940597,32248241,106,Released,Project Almanac,6.4,933,Science fiction,2015-01-30,united_state
12000000,14299,en,13.427427,0,109,Released,Cadillac Records,6.9,86,Comedy,2008-12-05,united_state
0,19419,en,5.359381,0,81,Released,Screwed,4.9,23,Action,2000-05-12,#REF!
8000000,12088,en,8.708229,6739141,95,Released,Fortress,5.7,168,Action,1992-09-30, australia
12000000,14799,en,4.330428,5542025,86,Released,For Your Consideration,5.9,43,Comedy,2006-11-22,united_state
0,9466,en,7.594593,0,113,Released,Celebrity,6,111,Comedy,1998-09-07,united_state
12000000,7510,en,4.770195,6754898,116,Released,Running with Scissors,5.8,78,Comedy,2006-10-27,united_state
12000000,31246,en,1.623338,4922166,90,Released,From Justin to Kelly,3,23,Comedy,2003-06-20,united_state
12000000,61752,en,2.993939,4939939,108,Released,Girl 6,5.7,16,Comedy,1996-03-22,united_state
12000000,10944,en,10.536092,23,119,Released,In the Cut,4.6,89,others,2003-09-09, australia
12000000,10362,en,8.290636,3148182,110,Released,Two Lovers,6.6,154,Comedy,2008-11-19,france
0,14778,en,3.603842,0,109,Released,Last Orders,6,22,Comedy,2001-09-10,germany
11000000,1255,ko,27.65527,88489643,119,Released,The Host,6.7,537,Thriller,2006-07-27,south_korea
0,45226,en,1.379643,0,100,Released,The Pursuit of D.B. Cooper,6.8,4,Advanture,1981-11-13,united_state
12000000,10212,en,9.164386,0,100,Released,Ravenous,6.9,141,Comedy,1999-03-16,czech republic
12000000,8669,en,9.779444,0,97,Released,Charlie Bartlett,6.5,225,Comedy,2008-02-22,united_state
12400000,179144,it,32.523573,8371085,142,Released,The Great Beauty,7.3,720,Comedy,2013-05-21,italy
0,16857,en,2.24888,0,104,Released,The Dangerous Lives of Altar Boys,6.4,53,Comedy,2002-06-14,united_state
12000000,86825,en,27.322212,12077441,99,Released,Stoker,6.5,882,Comedy,2013-02-28,united_state
12000000,844,zh,12.664787,19271312,129,Released,2046,6.9,206,Science fiction,2004-05-20,germany
12000000,8060,en,3.004432,0,90,Released,Married Life,6.1,38,Crime,2007-09-12,canada
12000000,15907,en,4.795244,0,100,Released,Duma,6.9,41,Advanture,2005-04-22,south_africa
12000000,38448,en,5.841285,1644755,111,Released,Ondine,6.5,84,Comedy,2009-09-14,ireland
12000000,327,ja,5.327714,15250000,114,Released,Brother,6.8,107,Crime,2000-09-09,united_kingdom
1200000,9260,en,3.582733,0,86,Released,Welcome to Collinwood,6.2,50,Comedy,2002-05-24,germany
0,61337,en,2.678715,0,107,Released,Critical Care,6.1,9,Comedy,1997-10-31,united_state
8000000,13079,en,9.728143,0,90,Released,The Life Before Her Eyes,6.1,88,Thriller,2007-09-08,united_state
0,89325,en,2.303865,0,103,Released,Darling Companion,5.3,22,Comedy,2012-04-20,united_state
12000000,4170,en,11.237374,0,120,Released,Trade,6.8,67,Comedy,2007-01-23,germany
0,41508,hu,1.906807,0,140,Released,Fateless,6.5,28,others,2005-02-10,hungary
12000000,12479,en,2.695896,0,110,Released,Breakfast of Champions,5.2,28,Comedy,1999-02-13,united_state
0,44555,zh,1.416796,0,95,Released,"A Woman, a Gun and a Noodle Shop",4.8,13,Comedy,2009-12-11,china
7500000,10133,en,11.636883,0,95,Released,Cypher,6.7,192,Thriller,2002-10-01,united_state
12000000,21345,zh,4.793348,10652498,132,Released,City of Life and Death,7.6,55,Comedy,2009-04-22,china
19000000,173931,zh,0.738652,2570000,89,Released,Legend of a Rabbit,3,3,Animation,2011-01-01,#REF!
12000000,61984,ja,5.158067,11212294,131,Released,Space Battleship Yamato,6.3,59,Science fiction,2010-12-01,japan
20000000,50601,en,5.727602,17479,113,Released,5 Days of War,5.8,62,others,2011-04-14,united_state
12000000,26466,en,25.496926,0,99,Released,Triangle,6.9,612,Thriller,2009-10-16, australia
1200000,345003,en,0.489271,0,111,Released,10 Days in a Madhouse,4.3,5,Comedy,2015-11-20,united_state
12000000,236751,en,11.150261,101332962,99,Released,Heaven is for Real,6,229,Comedy,2014-04-16,united_state
10000000,107,en,53.595686,83557872,103,Released,Snatch,7.7,2912,Thriller,2000-09-01,united_kingdom
0,357837,cs,0.186234,0,89,Post Production,Dancin' It's On,4.3,2,Comedy,2015-10-16,united_state
11500000,8913,en,20.747994,57469467,103,Released,Pet Sematary,6.4,407,Comedy,1989-04-21,united_state
0,13889,ja,2.930853,0,134,Released,Madadayo,7.5,20,Comedy,1993-04-17,japan
11500000,18530,en,4.75919,0,101,Released,The Cry of the Owl,5.5,29,Comedy,2009-02-07,canada
0,358451,zh,0.753362,0,130,Released,A Tale of Three Cities,6.3,5,Comedy,2015-08-28,hongkong
11000000,927,en,45.072136,153083102,106,Released,Gremlins,6.9,1596,Science fiction,1984-06-07,united_state
11000000,11,en,126.393695,775398007,121,Released,Star Wars,8.1,6624,Advanture,1977-05-25,united_state
11500000,291870,en,56.805781,94073028,102,Released,Dirty Grandpa,5.7,1406,Comedy,2016-01-21,united_state
11000000,907,en,12.854853,111858363,197,Released,Doctor Zhivago,7.4,247,Comedy,1965-12-22,italy
0,206563,pt,14.637357,0,112,Released,Trash,7.1,242,Advanture,2014-10-09,brazil
0,11887,en,21.801188,0,116,Released,High School Musical 3: Senior Year,6.2,821,Comedy,2008-10-22,united_state
25000000,45317,en,31.019381,93617009,116,Released,The Fighter,7.2,1486,Comedy,2010-12-17,united_state
11000000,12094,en,11.227087,72778712,95,Released,Jackass Number Two,6.4,298,Action,2006-09-22,united_state
11000000,10377,en,19.231507,64088552,120,Released,My Cousin Vinny,7.3,384,Comedy,1992-03-13,united_state
11000000,249164,en,31.162838,78874843,106,Released,If I Stay,7.3,1368,Comedy,2014-08-21,united_state
12000000,256092,en,3.94487,0,96,Released,Drive Hard,3.9,74,Action,2014-05-26, australia
11000000,9942,en,7.559192,49797148,107,Released,Major League,6.6,217,Comedy,1989-02-16,united_state
0,10748,en,7.377587,0,101,Released,St. Trinian's,5.6,142,Comedy,2007-12-21,united_kingdom
13000000,1817,en,38.018085,97837138,81,Released,Phone Booth,6.7,1062,Thriller,2002-09-09,united_state
11000000,10229,en,33.283554,41227069,101,Released,A Walk to Remember,7.5,1018,Comedy,2002-01-25,united_state
11000000,687,en,15.864928,39363635,122,Released,Dead Man Walking,7.3,337,Comedy,1995-12-29,united_state
10500000,796,en,23.449703,75902208,97,Released,Cruel Intentions,6.6,827,Comedy,1999-03-05,united_state
11000000,22804,en,31.900899,68233629,90,Released,Saw VI,6,722,Thriller,2009-10-22, australia
11000000,10156,en,14.282314,31672907,92,Released,History of the World: Part I,6.5,204,Comedy,1981-06-12,united_state
11000000,12837,en,7.645979,38105395,114,Released,The Secret Life of Bees,7.4,158,Advanture,2008-09-17,united_state
11000000,17708,en,3.495758,23978402,86,Released,Corky Romano,4.1,54,Action,2001-10-12,united_state
12000000,13937,en,7.558959,37170057,91,Released,Raising Cain,5.9,65,Comedy,1992-08-07,united_state
11,28932,en,3.375208,11,145,Released,F.I.S.T.,6.4,29,Comedy,1978-04-26,united_state
12000000,31909,en,4.234269,4884663,100,Released,Invaders from Mars,5.5,57,Science fiction,1986-01-01,united_state
11000000,167073,en,39.337949,62076141,111,Released,Brooklyn,7.2,1213,Comedy,2015-10-20,canada
11000000,3175,en,29.543331,20000000,184,Released,Barry Lyndon,7.7,505,Comedy,1975-12-18,united_kingdom
24000000,14369,en,4.12064,14782676,89,Released,Out Cold,5.8,53,Comedy,2001-11-21,united_state
24000000,16888,en,2.259537,13700000,84,Released,The Ladies Man,5.7,34,Comedy,2000-10-13,united_state
11000000,121826,en,7.722021,59520298,98,Released,Quartet,6.3,139,Comedy,2012-09-08,united_kingdom
11000000,10646,en,7.063053,23430766,95,Released,Tomcats,4.9,74,Comedy,2001-03-30,united_state
11000000,12149,en,16.003958,13110448,100,Released,Frailty,7,334,Comedy,2001-11-17,germany
11000000,304357,en,21.204929,61619773,120,Released,Woman in Gold,7.3,440,Comedy,2015-04-10,united_kingdom
0,11184,en,6.799314,0,118,Released,Kinsey,6.6,131,Comedy,2004-09-04,germany
11000000,766,en,33.758281,0,81,Released,Army of Darkness,7.3,838,Science fiction,1992-10-09,united_state
14000000,20009,en,9.371811,6413915,86,Released,Slackers,5.4,60,Comedy,2002-02-01,canada
11000000,1587,en,33.282794,30000000,118,Released,What's Eating Gilbert Grape,7.5,919,Romance,1993-12-17,united_state
10000000,30973,en,3.208172,4069090,125,Released,The Visual Bible: The Gospel of John,8.2,12,Comedy,2003-09-11,canada
11000000,11109,en,4.131918,0,125,Released,Vera Drake,6.8,80,Crime,2004-10-22,united_kingdom
0,9027,en,4.093288,0,91,Released,The Guru,5.1,75,Comedy,2002-08-21,france
11000000,63020,en,1.187671,2832826,113,Released,The Perez Family,6.6,9,Comedy,1995-05-12,united_state
11000000,86829,en,36.319205,32935319,105,Released,Inside Llewyn Davis,7.2,834,Comedy,2013-10-06,united_state
0,11065,en,4.146752,16017403,95,Released,O,5.8,75,Comedy,2001-08-31,united_state
11000000,13888,en,9.705589,2807854,98,Released,Return to the Blue Lagoon,5.1,153,Comedy,1991-08-02,fiji
11000000,42345,en,1.396985,2200000,124,Released,The Molly Maguires,5.9,16,Comedy,1970-01-27,united_state
0,13994,en,4.056774,2945242,105,Released,Romance & Cigarettes,6,33,Comedy,2005-09-13,united_state
11000000,1590,en,5.062687,0,104,Released,Copying Beethoven,6.2,42,Comedy,2006-09-10,germany
0,62728,en,3.122152,0,111,Released,Brighton Rock,5.6,35,Comedy,2010-09-13,united_kingdom
10800000,11917,en,32.943848,113857533,92,Released,Saw V,5.9,820,Thriller,2008-10-23,united_state
0,45138,it,0.700127,0,116,Released,Machine Gun McCain,7.3,6,Comedy,1969-04-01,italy
11000000,80271,en,31.763201,0,97,Released,LOL,5.9,881,Comedy,2012-02-10,united_state
0,4657,en,8.950864,0,123,Released,Jindabyne,5.7,25,Crime,2006-07-20, australia
7400000,14395,hi,3.246903,17000000,193,Released,Kabhi Alvida Naa Kehna,6.1,42,Comedy,2006-08-11,india
14000000,24137,en,4.519523,18535191,97,Released,An Ideal Husband,6.3,46,Comedy,1999-04-15,united_kingdom
0,190847,en,18.764453,0,98,Released,The Last Days on Mars,5.2,302,Science fiction,2013-08-11,ireland
0,11056,en,6.340135,0,102,Released,Darkness,5.6,112,Thriller,2002-10-02,spain
10500000,62,en,86.201184,68700000,149,Released,2001: A Space Odyssey,7.9,2998,Science fiction,1968-04-10,united_state
10500000,601,en,56.105798,792910554,115,Released,E.T. the Extra-Terrestrial,7.3,3269,Science fiction,1982-04-03,united_state
10000000,13067,en,12.792446,17500000,97,Released,In the Land of Women,5.8,160,Romance,2007-04-16,united_state
0,25379,en,1.985552,0,97,Released,The Blue Butterfly,6.8,6,Advanture,2004-02-20,canada
10500000,88641,en,0.037073,123509,99,Released,There Goes My Baby,8.5,2,Comedy,1994-09-02,united_state
0,58051,hi,0.12082,0,135,Released,Housefull,5.2,29,Comedy,2010-04-30,india
11000000,14877,en,3.646848,0,110,Released,September Dawn,5,16,Comedy,2007-05-17,canada
12000000,96399,en,5.759545,9622846,145,Released,For Greater Glory - The True Story of Cristiada,6.4,35,others,2012-06-01,mexico
11000000,304410,fr,25.302978,0,105,Released,The Bélier Family,7,766,Comedy,2014-12-17,france
10000000,489,en,43.734886,225933435,126,Released,Good Will Hunting,7.9,2811,Comedy,1997-12-05,canada
11000000,373314,en,10.016909,0,106,Released,Misconduct,5.3,149,Comedy,2016-02-05,united_state
10000000,214,en,33.124871,163876815,108,Released,Saw III,6.1,1071,Thriller,2006-10-27,united_state
10000000,10890,en,10.892398,85300000,106,Released,Stripes,6.5,249,Action,1981-06-25,united_state
28000000,1588,en,14.754281,90449929,98,Released,Bring It On,5.8,568,Comedy,2000-08-25,united_state
10000000,316727,en,53.727146,118587880,105,Released,The Purge: Election Year,6.1,1306,Action,2016-06-29,france
10000000,10314,en,8.9876,103166989,95,Released,She's All That,5.7,418,Comedy,1999-01-29,united_state
10000000,663,en,29.244768,139352633,93,Released,Saw IV,5.9,903,Thriller,2007-10-25,united_state
10000000,11804,en,14.447723,91196419,101,Released,White Noise,5.6,261,Comedy,2005-01-07,canada
6000000,16781,en,5.882208,57231524,110,Released,Madea's Family Reunion,6,77,Comedy,2006-02-24,united_state
13800000,11873,en,17.3393,52293982,119,Released,The Color of Money,6.7,291,Comedy,1986-10-07,united_state
10000000,9289,en,19.524972,50100000,178,Released,The Longest Day,7.2,234,Action,1962-09-25,united_state
10000000,10414,en,8.932837,50752337,101,Released,The Mighty Ducks,6.4,198,Comedy,1992-10-01,united_state
10000000,1970,en,35.695442,183474602,92,Released,The Grudge,5.8,865,Thriller,2004-10-22,japan
12000000,9614,en,26.598884,41205099,92,Released,Happy Gilmore,6.5,755,Comedy,1996-02-16,united_state
10000000,8922,en,23.316208,59217789,90,Released,Jeepers Creepers,6.1,720,Thriller,2001-07-01,germany
10000000,1648,en,25.929893,40485039,90,Released,Bill & Ted's Excellent Adventure,6.7,454,Advanture,1989-02-17,united_state
10000000,17917,en,8.305998,37402877,153,Released,Oliver!,7,103,Comedy,1968-09-26,united_kingdom
10000000,74534,en,21.258991,136836156,124,Released,The Best Exotic Marigold Hotel,6.9,459,Comedy,2011-11-28,united_arab
10000000,19405,en,5.699058,44460850,83,Released,Recess: School's Out,6.6,67,Science fiction,2001-01-27,united_state
12305523,9355,en,36.582038,36230219,107,Released,Mad Max Beyond Thunderdome,5.9,748,Action,1985-06-29, australia
10000000,10999,en,34.224204,57500000,90,Released,Commando,6.4,742,Action,1985-10-03,united_state
10000000,321258,en,38.179483,64188367,97,Released,The Boy,5.8,1102,Thriller,2016-01-22,united_state
10000000,44040,en,30.934688,33583175,80,Released,Devil,5.8,816,Thriller,2010-01-13,united_state
20000000,10426,en,7.499639,33526835,85,Released,Friday After Next,6,100,Comedy,2002-11-22,united_state
10000000,280092,en,45.946524,104303851,97,Released,Insidious: Chapter 3,6.2,983,Comedy,2015-06-04,canada
10000000,13938,en,4.928777,25754284,108,Released,The Last Dragon,6.4,69,Action,1985-03-22,united_state
10000000,10163,en,10.125029,32101000,108,Released,The Lawnmower Man,5.4,197,Thriller,1992-03-05,united_kingdom
9000000,12182,en,20.452449,32973937,89,Released,Nick and Norah's Infinite Playlist,6.4,379,Comedy,2008-10-03,united_state
10000000,1832,en,14.543435,30652890,130,Released,Dogma,6.8,823,Science fiction,1999-11-12,united_state
